"protein__id","gene__name","lqf__Ampicillin__1","lqf__Ampicillin__2","lqf__Ampicillin__3","lqf__Cefotaxime__1","lqf__Cefotaxime__2","lqf__Cefotaxime__3","lqf__Impipenem__1","lqf__Impipenem__2","lqf__Impipenem__3","lqf__Ciprofloxacin__1","lqf__Ciprofloxacin__2","lqf__Ciprofloxacin__3","lqf__Control__1","lqf__Control__2","lqf__Control__3"
"P0AE52","bcp",29.0915,28.4155,28.7956,29.0881,29.1768,29.6422,29.2278,29.1986,29.16,28.6965,28.7335,28.6676,29.2875,28.5544,28.88
"P0AE78","corC",24.6745,25.3746,25.2166,25.8179,26.2825,26.3224,26.9126,26.2766,26.5314,25.7868,26.0153,25.5607,25.8197,26.6232,26.916
"P0AE85","cpxP",24.547,23.73,24.8394,23.3553,24.3369,23.2504,24.5659,24.1119,24.5419,23.9069,23.2617,24.1517,24.0084,24.3634,23.9748
"P0AE88","cpxR",29.0461,28.868,28.6274,28.4416,28.8328,28.2121,29.219,28.2932,28.2069,28.5454,27.6984,24.1988,28.9262,28.7259,28.9291
"P0AEB7","yoaB",28.0068,27.4761,27.0336,27.1652,27.0817,27.3042,27.1099,27.4065,27.8789,28.0796,28.0147,27.9838,27.9078,27.8548,27.6236
"P0AED0","uspA",32.3572,32.2659,31.8717,32.4524,31.5806,32.352,32.4416,31.7891,32.0868,31.4247,31.9422,30.4427,31.8388,31.7128,32.0189
"P0AEE1","dcrB",24.5686,25.1039,25.7148,24.6089,24.4783,24.462,25.0047,24.261,24.3711,24.347,24.4372,23.6256,23.8522,24.5315,24.771
"P0AEE5","mglB",33.9838,33.7275,34.6053,33.2062,33.9329,33.2542,34.0195,34.165,33.9913,33.4824,34.1215,34.3978,33.5799,33.6865,33.5574
"P0AEG6","dsbC",26.8261,27.2654,27.9731,27.7819,24.824,27.4249,27.5642,27.3442,27.9545,27.0282,23.8293,27.4885,27.5582,27.2773,26.8879
"P0AEH5","elaB",26.236,24.0938,24.8465,24.9529,26.4767,25.2426,25.5266,23.8755,24.9388,24.2914,25.4111,23.035,24.0939,24.3831,26.225
"P0AEI1","miaB",27.3608,27.5617,26.9711,28.0531,27.2891,27.9154,27.4416,27.7861,28.1832,28.3727,27.4046,27.6014,26.9646,27.0327,27.5608
"P0AEI4","rimO",24.0608,24.1073,24.7578,23.6063,24.3179,24.5066,24.5439,24.3533,23.622,25.8637,25.3311,25.551,23.1995,23.407,23.5591
"P0AEK2","fabG",30.8152,30.1301,30.3934,29.8976,29.3943,29.5785,29.7674,29.478,28.9743,30.0966,29.8712,29.8547,29.8343,30.1131,29.9107
"P0AEK4","fabI",29.4966,30.2395,28.9083,29.6639,28.226,29.1346,29.992,29.9916,28.307,29.9787,29.8075,29.8964,29.826,30.0215,30.2723
"P0AEM9","fliY",29.1274,24.8477,30.1294,27.6026,30.2815,28.3418,27.0737,26.976,29.8255,27.7043,24.8324,24.2646,26.7159,26.5769,27.4878
"P0AEN1","fre",26.0649,25.5563,24.2309,26.3431,24.8992,23.7899,26.6127,27.0674,26.6559,26.1769,25.4355,25.8433,27.0316,25.9351,26.7218
"P0AEN8","fucU",26.1949,26.7995,23.746,27.0657,23.9551,26.9229,27.658,27.1051,24.118,26.4045,26.3951,23.62,27.0823,26.1127,27.3258
"P0AEP3","galU",28.74,28.4026,28.7761,28.9015,28.9254,28.7734,28.7418,28.3455,28.3387,28.6883,28.8342,28.6502,28.6642,28.5683,28.8899
"P0AEQ1","glcG",23.917,23.5116,27.1368,25.8968,24.7343,26.997,23.6603,27.9267,26.923,26.9535,27.4139,26.6656,26.1188,24.3234,26.3292
"P0AEQ3","glnH",31.8997,31.6056,32.1233,31.4488,32.1838,31.5545,31.4583,31.2463,31.7593,30.2643,31.4237,31.3088,31.3007,31.5317,31.3772
"P0AES4","gyrA",29.9764,30.0931,29.8655,29.946,30.0718,29.5178,29.8891,29.6277,30.0139,29.9772,29.7793,29.9537,29.6504,29.7712,29.7696
"P0AES6","gyrB",28.5989,28.5244,28.5551,29.2029,29.3269,28.9429,28.9168,29.0471,28.8046,28.9301,28.5866,28.4782,28.5743,28.8361,28.9599
"P0AES9","hdeA",26.0795,25.5874,27.0858,23.8442,26.8129,24.7541,24.9752,25.768,25.155,23.4809,24.5321,24.1913,24.4335,25.2795,25.1092
"P0AET2","hdeB",32.2083,31.8828,32.6435,33.1637,32.5764,33.3208,33.8669,33.722,33.8453,30.5559,30.7345,28.8612,32.7241,32.3487,32.8595
"P0AET8","hdhA",27.9005,27.5134,27.7946,27.4226,27.828,27.2419,27.0784,26.7287,26.9099,26.6732,27.0735,24.6176,26.8454,26.7032,27.7895
"P0AEU0","hisJ",27.2346,28.369,27.9706,26.9695,28.255,25.9938,27.2137,27.5086,27.9769,26.4471,30.1651,28.8044,26.8168,27.732,27.5469
"P0AEU7","skp",29.7807,29.1439,30.7062,30.1868,30.5274,30.7333,29.5851,29.2418,29.8813,30.2159,29.9719,29.3796,29.7617,29.5299,29.3261
"P0AEX9","malE",33.0589,32.3786,33.3374,32.9572,33.3506,32.8767,32.9222,33.0106,34.0929,34.2426,31.8987,31.9556,32.4836,32.1845,32.6916
"P0AEY5","mdaB",27.5256,27.989,27.5167,28.3736,28.1664,28.5285,28.6988,28.7737,28.7125,28.3514,27.8353,27.7525,28.1109,28.0676,27.4084
"P0AEZ3","minD",27.4567,27.0607,27.1357,27.654,27.6124,27.5928,27.9192,27.7452,27.5625,27.4159,27.724,27.65,26.984,27.3373,27.5851
"P0AEZ9","moaB",27.8891,27.6811,27.7387,27.5135,27.4952,27.507,27.0524,27.5188,27.413,27.3294,27.7897,27.3266,27.5077,27.4875,27.1977
"P0AF03","mog",26.5392,25.9343,26.9505,27.0443,26.4833,26.8506,26.5422,27.1979,26.8126,26.4088,26.3461,26.6406,27.4595,26.6255,27.044
"P0AF08","mrp",26.2372,23.8228,26.8704,27.5871,25.9905,26.6024,27.4392,26.493,26.2777,26.0524,24.0779,25.5297,26.7497,24.3259,26.5004
"P0AF12","mtnN",27.1687,26.7771,28.2335,27.357,27.4994,27.6209,26.9772,27.6865,27.0289,26.6951,27.5898,25.3168,27.1062,28.3311,24.6657
"P0AF18","nagA",26.8391,27.2212,25.0913,27.7095,27.1319,26.9629,26.7239,26.5197,27.7212,26.7477,26.8911,24.3772,27.044,24.7688,26.7008
"P0AF28","narL",27.8358,28.2386,28.0669,28.1182,27.8404,28.493,27.4784,27.9056,28.0204,27.8137,28.0841,28.2717,27.6366,28.2236,27.7766
"P0AF36","zapB",31.5887,29.7663,32.5151,31.4061,31.5171,31.4059,30.7976,30.7865,31.3558,30.7982,30.2587,30.3588,29.9994,30.4209,30.7505
"P0AF50","yjbR",27.255,22.9522,27.3848,28.212,28.1476,27.9118,27.0371,26.9525,28.1025,26.118,24.2739,26.0312,26.9937,26.7275,26.8948
"P0AF67","tsaE",24.9476,24.6285,23.6313,25.9362,24.4336,26.0349,25.4714,24.1157,26.0207,24.6254,23.9418,25.1392,25.7542,24.7499,25.4716
"P0AF90","rraB",27.2811,29.8992,27.1126,27.7882,24.5841,29.6441,29.6593,29.6706,29.8375,30.7209,29.9491,30.3042,30.1554,30.3083,30.3724
"P0AF93","ridA",30.2492,30.2791,31.3521,29.5807,31.9618,30.507,29.0459,29.3813,30.9001,29.7148,30.692,29.9784,29.7715,29.7539,28.9029
"P0AF96","tabA",30.3149,29.7562,29.412,30.6077,29.8572,30.0907,30.6364,30.7937,30.7576,30.6308,30.2806,29.5477,30.7511,30.3575,30.3143
"P0AFD1","nuoE",25.5033,22.9286,26.0037,24.9058,24.6943,24.8234,24.6474,24.7355,25.2227,25.2069,25.5078,26.0767,24.2597,25.0136,25.1644
"P0AFF6","nusA",31.2567,30.828,31.312,31.2551,31.3094,31.0534,30.8737,30.7287,31.0626,31.2749,31.1522,31.1682,30.9124,30.8865,31.0448
"P0AFG0","nusG",27.5497,27.5476,27.6096,27.688,27.1476,26.408,27.955,27.4388,24.8506,27.7727,27.6712,27.4174,27.5252,27.7169,27.9238
"P0AFG3","sucA",31.6291,32.0532,31.3667,31.555,30.7574,31.3849,31.6895,31.4127,31.303,32.1908,31.9567,32.2639,31.615,31.7998,31.7881
"P0AFG6","sucB",32.392,32.5011,32.447,31.9988,31.5995,31.8596,32.0809,31.8262,31.6815,32.3044,32.5008,32.8227,31.9747,31.8801,32.1518
"P0AFG8","aceE",33.3741,33.0432,33.1904,33.1057,33.1974,33.1483,33.0486,33.1658,33.4502,33.5273,33.8262,33.9951,33.0973,33.0396,33.1646
"P0AFH8","osmY",31.3164,30.6398,31.9136,30.4825,31.7528,30.9923,31.0567,31.2167,31.1295,28.3119,29.8111,29.0187,30.5009,30.9523,30.7694
"P0AFI2","parC",23.4777,25.1245,25.314,24.7338,25.7566,25.3481,25.0936,24.8471,24.9235,24.7614,25.3211,25.2787,25.0963,25.0891,24.871
"P0AFJ1","phnA",25.5673,25.4121,27.3476,27.2257,27.1653,27.3633,24.0145,24.0731,27.6266,26.5812,22.7624,24.5214,26.7349,24.9889,24.3693
"P0AFK0","pmbA",27.554,27.7562,27.6464,27.8454,27.9434,28.0243,27.9949,28.0158,27.8384,28.2183,28.1264,27.641,27.3238,27.8,27.9591
"P0AFK9","potD",29.4276,28.3213,29.5025,28.3642,29.2035,28.5772,27.9884,28.3581,28.8072,28.787,28.3547,28.5013,28.2694,28.5141,28.562
"P0AFL3","ppiA",28.2635,28.0315,29.1518,28.6797,29.8671,28.4321,28.8376,28.0955,29.625,28.1399,28.2483,27.8619,28.4748,28.4147,28.1174
"P0AFM2","proX",27.1744,25.6194,26.8612,26.8474,27.4634,27.021,27.0848,27.1972,25.2503,26.4205,26.3547,26.7492,26.5241,26.7361,26.5842
"P0AFM6","pspA",27.1053,27.342,28.2764,28.4116,28.3874,28.5122,28.1573,28.3994,29.4958,27.6058,28.1348,27.9167,27.2986,28.0359,28.6034
"P0AFP6","ybgI",29.216,28.7474,29.2284,29.5339,28.8902,29.2924,29.1556,28.9898,29.4828,28.8919,28.494,28.736,28.9738,28.888,29.1853
"P0AFU8","ribC",23.6133,26.6477,24.5564,26.1659,24.5353,24.0751,26.7489,27.3908,26.3023,26.8599,27.2443,27.4437,26.5126,24.222,27.6589
"P0AFW4","rnk",24.8751,23.2573,25.9198,26.4099,24.9479,24.7632,25.5919,24.5683,25.0424,26.2346,26.5916,26.3575,23.6746,22.4761,25.3308
"P0AFX0","hpf",28.8007,27.0995,28.3639,28.0147,26.5865,26.9988,28.1173,28.2724,27.6443,27.3973,26.6501,25.9793,27.2618,24.1741,27.6064
"P0AFY8","seqA",25.5988,25.7595,26.0858,24.8833,25.5833,25.0614,25.0437,25.4061,25.4661,26.1099,25.9055,25.5336,24.9451,25.0144,25.4248
"P0AFZ1","sseB",23.3788,23.7264,24.5083,23.6102,25.2265,24.8484,24.9266,25.295,25.3437,24.7695,22.8542,24.3324,24.5541,23.6863,24.2255
"P0AFZ3","sspB",25.2994,25.1673,26.0816,25.6895,26.0956,25.6087,24.4787,25.2052,24.4845,25.6094,25.5547,24.8251,25.6232,25.177,25.3033
"P0AG07","rpe",29.03,28.4652,29.1219,29.4747,29.5251,29.9467,29.4044,28.9027,29.6539,29.4496,29.0256,28.6405,29.2875,29.1256,29.3674
"P0AG16","purF",29.812,29.9712,29.4169,30.3495,29.9586,29.9228,29.8401,29.909,30.4135,30.0406,30.2097,30.4393,30.1336,30.0012,29.5427
"P0AG18","purE",28.1618,29.073,28.8223,29.2016,29.481,29.3732,30.072,29.7225,29.9768,29.5496,29.6879,29.5087,29.396,28.6992,29.5375
"P0AG30","rho",29.8347,30.0479,29.2756,29.823,29.256,29.6531,30.0715,29.7129,29.2437,30.61,30.4177,30.4631,29.7631,29.8276,30.2838
"P0AG40","ribF",23.6917,24.9448,24.9805,25.1457,24.2388,24.1645,24.9841,24.3237,24.2226,24.5103,25.4338,25.1511,25.2141,25.2134,23.3758
"P0AG44","rplQ",31.1826,31.125,31.8885,31.5253,32.525,31.4592,31.0731,30.7178,31.1119,31.5029,31.7598,32.1157,30.6689,30.7608,31.6288
"P0AG48","rplU",28.7698,28.648,28.2549,29.2748,28.4299,28.9008,29.3485,29.2304,28.2588,29.414,29.5365,30.0328,29.0661,29.0304,29.2559
"P0AG51","rpmD",29.5798,30.3554,28.6855,29.4685,29.9628,29.6843,30.1849,29.9779,29.1229,30.8952,30.4185,30.6288,29.8149,29.9833,30.3622
"P0AG55","rplF",31.3155,31.5724,31.8633,31.4762,31.5193,31.6743,31.6398,31.6343,31.2709,32.4002,31.9859,31.9857,31.6764,31.6979,31.907
"P0AG59","rpsN",29.5977,29.9931,30.9798,29.7883,30.2605,30.2158,29.5014,29.5985,29.9351,30.4314,31.3171,31.1009,29.906,30.1917,29.8137
"P0AG63","rpsQ",24.8504,28.7488,23.715,27.5511,27.0256,27.6947,27.8744,28.0279,27.2173,28.72,28.1499,28.3532,27.636,28.3451,28.3212
"P0AG67","rpsA",33.5351,33.1996,33.5708,34.2371,33.9095,34.1759,33.9506,33.5973,33.8984,33.8882,33.5112,33.3235,33.528,33.3611,33.7145
"P0AG80","ugpB",27.1341,27.1542,27.6077,26.7184,25.8847,26.5684,26.9067,27.329,27.0887,24.6507,26.5986,26.547,27.1581,27.1704,27.3801
"P0AG82","pstS",26.1023,26.9191,27.0612,26.4591,26.7231,26.3607,26.4462,27.1077,27.1749,26.8454,26.5882,27.0493,26.0142,26.7922,26.5726
"P0AG84","yghA",26.9787,26.5149,26.8558,26.2413,26.6594,27.1543,26.0301,26.5717,25.0752,23.4815,25.2128,25.0187,26.9522,26.9076,27.8451
"P0AG86","secB",30.8908,30.8828,30.5737,30.459,30.2946,30.7921,30.6938,30.5274,30.4271,31.0904,31.7148,31.7059,30.6189,30.74,30.8205
"P0AGD1","sodC",29.2736,27.5653,29.5288,28.8631,29.7797,29.4908,30.0449,30.5533,28.5541,22.7338,24.9813,23.9951,29.2051,30.2544,30.3041
"P0AGD3","sodB",32.1015,31.4925,31.0818,32.3607,31.9685,32.107,32.5462,32.0348,32.4821,31.642,31.8187,31.7433,32.452,32.0187,32.2003
"P0AGD7","ffh",25.8669,26.5675,25.8412,25.9559,26.0812,26.8574,26.2448,25.714,26.4323,26.8852,26.0116,25.1947,26.2917,26.0007,26.2761
"P0AGE0","ssb",29.6486,29.2985,29.0064,28.9197,28.4141,29.0164,29.025,29.1069,29.5006,28.9744,28.7671,29.4084,28.6733,29.1911,29.2463
"P0AGE6","chrR",28.1615,28.5259,27.4539,28.1016,28.7672,28.9318,28.631,28.761,28.8307,28.1015,27.9669,27.8437,29.3192,28.5252,28.6704
"P0AGE9","sucD",32.1835,32.3458,32.0867,31.7972,31.6358,31.7421,32.0601,32.0849,31.8577,32.1198,32.5692,32.8935,32.3567,32.4684,32.2312
"P0AGF2","csdE",25.2188,26.2155,24.6896,25.83,25.6675,26.1693,26.4115,25.9728,25.6861,25.3184,25.5962,26.1442,25.8796,26.1829,25.8776
"P0AGF6","tdcB",26.4774,26.7949,24.091,25.5919,24.576,25.7592,26.2876,26.1165,24.9172,27.7285,26.852,23.7183,26.4643,26.2014,25.1792
"P0AGG0","thiL",26.966,27.0265,26.9103,27.0192,26.8277,27.1042,26.9684,25.0848,27.3288,27.0932,27.2059,27.1799,26.8276,27.1481,26.8053
"P0AGG2","tesB",24.5428,26.7416,24.3707,26.4322,24.5343,25.7454,25.8599,26.4229,24.9648,25.6719,25.2679,24.972,26.1366,23.39,26.5647
"P0AGG4","trxC",24.5586,24.8813,24.2192,24.9663,25.4862,24.5109,24.409,24.5738,23.951,24.4009,24.9864,25.8339,25.4478,24.5578,24.7993
"P0AGG8","tldD",25.8886,25.6551,25.4731,26.4426,25.3425,25.7465,25.7163,25.9283,26.0729,26.6503,26.5713,26.6498,25.8872,26.1012,26.0538
"P0AGJ5","yfiF",28.5783,28.5769,29.1789,28.4296,28.2309,28.3614,28.0483,28.0585,28.1731,28.5003,28.4569,28.5626,28.026,28.4338,28.0265
"P0AGJ9","tyrS",29.2519,29.4436,29.2544,30.182,29.7544,30.1002,29.8093,30.0521,29.7555,29.9557,29.9622,29.8153,29.8565,29.6319,29.8176
"P0AGL2","tdcF",28.2616,27.8297,27.3069,28.1856,27.6424,27.5254,28.1947,28.7802,28.6486,28.6786,25.3638,24.2436,28.472,28.4817,28.0626
"P0C018","rplR",29.2624,29.033,30.5863,28.9851,30.0424,29.3369,28.3714,28.6391,28.5695,29.934,29.3211,29.0295,28.762,29.1236,28.7963
"P0C037","yaiE",25.3303,25.0961,26.2602,24.5502,25.0184,24.6929,24.5033,23.9329,24.8889,24.9931,25.4295,24.4242,24.2108,24.9805,24.9756
"P0C0L2","osmC",30.0259,27.8841,30.2842,29.9313,30.0802,29.5399,28.5886,28.4915,29.3501,26.7997,26.5833,25.3129,28.8271,28.0888,28.9196
"P0C0V0","degP",30.4824,30.0307,30.5097,30.7086,30.6118,30.5647,30.4978,30.6534,31.0547,30.0076,30.5183,30.1381,30.0879,30.1488,30.7119
"P0C8J6","gatY",31.5188,31.3858,31.692,31.2109,31.8686,31.663,31.608,31.9113,32.2458,31.6641,31.4474,31.2115,31.6263,31.7133,31.8852
"P0C8J8","gatZ",24.2633,26.2343,28.9568,29.3543,29.8081,29.5594,30.5602,30.2978,30.2279,30.9016,30.8866,29.4994,23.7674,29.0688,29.2624
"P0CE48","tufB",36.5382,36.2463,36.5098,35.9318,35.7922,36.0078,35.9961,35.7387,35.9193,36.2405,36.4187,36.2781,35.9407,35.9055,35.8951
"P0CG19","rph",24.8376,24.998,25.1687,24.9225,23.7056,24.6951,25.9132,24.0229,24.4951,25.6675,24.5149,24.5187,23.8918,24.7251,23.8735
"P0DMC7","rcsB",25.6858,26.3216,26.3218,23.9246,26.7121,28.0732,27.9839,27.2064,27.1621,27.4488,27.415,26.9193,26.1465,26.6168,26.1902
"P10121","ftsY",26.6074,26.7255,26.6053,26.553,25.6014,26.1251,26.6404,25.9579,24.2467,26.5423,26.8379,25.6648,26.4115,25.9681,27.0355
"P10371","hisA",25.1043,26.1262,25.9839,26.0043,25.707,25.7815,26.4519,26.0816,26.1565,25.2129,26.5836,26.9363,25.6146,23.9991,25.6073
"P10408","secA",29.3174,29.661,28.7624,29.475,28.9679,29.1384,29.9195,29.1763,29.072,29.1335,28.8942,28.1718,29.1421,28.8606,29.2227
"P11875","argS",29.0878,28.6264,29.1119,28.7596,29.1252,28.7952,28.0615,28.608,28.6317,28.8242,29.1952,28.9939,28.7352,28.9018,28.6124
"P12008","aroC",26.3738,24.271,24.8356,24.5175,23.0944,23.8086,24.1432,24.1273,24.1534,26.0917,26.5464,26.3375,23.8628,24.9622,26.0373
"P12281","moeA",27.8338,28.3139,28.1198,27.9911,27.563,27.9513,28.1631,28.0602,28.0859,28.2799,28.5405,28.5133,28.6687,28.4184,28.6648
"P12758","udp",30.7686,30.7482,30.8135,30.9427,30.4341,31.0253,31.1382,31.0537,30.6865,31.1533,31.2793,31.404,30.8875,31.4251,31.0582
"P12994","ybhB",25.2824,24.0187,25.2636,26.6697,27.4747,26.9488,25.5541,25.0749,24.9054,24.6594,25.8038,23.4079,26.2453,23.7561,26.2253
"P13024","fdhE",28.0924,27.2954,28.3502,27.7797,27.9532,27.8437,26.6277,27.3581,24.5011,27.3953,27.3342,28.1629,28.0051,27.6285,27.5301
"P13029","katG",32.1133,32.1382,31.6216,32.1217,31.6058,32.0243,32.4791,32.4235,32.5253,31.9276,32.2996,32.5992,32.1182,32.3648,32.3195
"P13033","glpB",30.0394,29.7651,29.1174,29.3849,28.827,29.4053,30.2326,29.7311,29.5557,29.2929,29.4485,29.1231,29.6152,29.9091,30.1306
"P13035","glpD",30.6432,30.8183,30.0491,30.7648,30.0641,30.5378,31.1132,31.2234,31.4928,30.7685,30.9118,30.9032,30.5567,30.4779,30.8947
"P13445","rpoS",27.836,27.6132,28.0398,27.9199,28.4052,28.2384,29.2376,28.9242,28.3973,27.5652,27.4985,25.3983,24.7075,28.3053,29.0361
"P13482","treA",25.8346,25.7068,25.8944,25.1695,26.0259,25.5601,24.978,25.6307,26.1767,24.9503,26.0043,24.9766,25.3797,25.9752,26.4548
"P14407","fumB",22.9791,26.957,26.7778,26.6315,26.8591,26.5975,27.191,27.1954,27.3607,28.3675,25.957,25.5251,26.4886,26.9311,26.9018
"P14900","murD",26.4496,26.1533,25.8255,26.504,25.704,26.6374,26.9286,26.8129,27.1361,26.5507,26.0577,25.9381,26.4187,25.6488,26.4323
"P15034","pepP",28.0578,28.368,27.8612,28.5109,26.8112,28.3643,28.8797,28.4143,28.6202,28.4572,28.7375,28.7967,28.6157,28.6368,28.5784
"P15254","purL",30.9436,31.2813,30.7571,31.2971,30.7544,31.2279,31.5464,31.5892,31.5303,32.1338,32.0865,31.9841,31.193,31.4177,31.5248
"P15288","pepD",31.5441,31.4142,31.1097,31.543,31.5186,31.5712,31.7268,31.8011,31.8559,32.053,31.1822,31.3784,31.6037,31.2805,31.6619
"P15639","purH",31.5174,31.7265,31.6201,31.5536,31.5165,31.461,31.6655,31.7253,31.4995,32.3443,31.8913,31.6275,31.6613,31.9126,31.549
"P15640","purD",31.0245,30.6398,31.062,31.1885,31.303,31.0166,30.7726,31.1473,30.9731,31.4642,31.1545,31.6268,30.9385,30.8684,30.7169
"P15770","aroE",24.488,25.9651,25.2193,25.9368,25.4586,25.5326,25.3887,25.4242,25.7789,25.5727,25.7375,26.0336,25.6547,24.6841,25.849
"P16095","sdaA",25.2655,25.7554,26.2555,26.1992,25.3232,25.6456,25.9336,25.6182,25.2641,26.1415,26.6351,26.6753,24.7975,25.63,25.7337
"P16456","selD",27.6602,27.4839,27.7811,27.4238,27.8948,27.0486,27.6305,27.5656,27.5504,27.5896,28.0258,24.2025,27.6911,27.7066,27.6527
"P16659","proS",30.9,30.8233,31.0142,31.061,30.9021,30.9546,30.9999,31.0324,30.9146,31.2342,31.0735,30.9817,30.9958,31.1721,31.1796
"P16700","cysP",27.2595,27.8664,27.0998,27.8118,27.5383,27.7936,28.0258,27.8656,28.9522,27.5231,26.8457,26.5677,27.381,26.2408,27.4452
"P17115","gutQ",24.5331,25.5147,24.8772,24.5337,24.531,26.0653,26.2193,25.9853,26.1834,26.3668,25.3466,25.1579,25.6581,25.802,26.1188
"P17117","nfsA",26.7878,26.8769,26.6134,26.9777,27.0925,27.3068,27.0109,27.2815,27.5595,27.2566,26.7455,26.093,26.7797,26.6925,27.7766
"P17169","glmS",31.1937,31.2543,31.1774,31.035,30.3875,30.7581,30.8659,30.9781,30.635,31.4085,31.2622,31.6932,31.1285,31.2126,31.1309
"P17846","cysI",28.5307,28.083,28.7414,29.0286,28.6717,28.648,28.5868,28.405,28.9365,29.3487,28.2785,28.9196,27.8687,28.2685,28.4359
"P17854","cysH",25.9075,26.5163,25.3474,26.1659,26.5872,26.7266,27.0431,26.0097,26.6849,26.433,23.256,24.0316,27.2105,24.675,26.7887
"P18335","argD",24.3408,24.1697,23.9767,23.0322,23.5781,24.3658,24.3059,25.0718,24.3291,25.8302,26.9427,28.5023,24.8285,24.7619,24.4041
"P18843","nadE",29.0144,28.9597,29.039,28.8213,28.5598,28.6416,28.5616,28.7857,28.411,28.8702,28.9514,28.5775,28.9155,28.5297,29.0095
"P19926","agp",31.1414,31.2233,31.6167,30.8481,30.7669,30.8126,31.1277,31.2947,31.0277,30.8889,30.9385,30.7782,30.9199,31.2641,31.5987
"P21151","fadA",27.4253,26.6966,26.6375,26.8252,27.2031,26.148,27.0461,26.2564,25.9455,25.0319,25.3679,27.2096,27.4338,27.0449,27.0358
"P21165","pepQ",29.6434,29.5267,29.5755,29.5568,29.313,29.7481,29.9028,29.8238,29.3875,29.4459,29.4562,29.4006,29.7152,29.8719,29.8357
"P21170","speA",28.0068,28.0929,27.9248,28.2211,27.4481,28.2407,28.6261,28.4787,27.6834,28.7315,28.199,28.6148,28.0952,28.2017,28.7335
"P21177","fadB",27.5972,27.5815,26.2607,27.4056,26.5868,26.899,27.3292,26.9437,25.8293,26.3475,25.9001,27.504,27.6858,26.9361,27.3396
"P21179","katE",30.6036,30.4375,30.4849,29.906,30.5779,30.1178,29.7107,29.8085,29.7952,27.8641,29.712,29.4166,29.8605,30.2033,30.6568
"P21362","yciF",28.0085,27.7412,27.6782,26.3432,26.9434,26.8124,26.1626,26.1746,26.3695,23.5831,25.9912,23.7648,26.9939,27.6798,26.9035
"P21363","yciE",26.892,26.2442,27.0037,26.4002,26.8529,22.7046,25.6127,23.9033,23.6641,23.8713,25.5529,24.9932,24.501,26.2931,27.2385
"P21367","ycaC",30.8653,31.5706,30.4684,31.207,30.816,30.8127,31.1995,31.1546,31.2261,28.2844,29.6423,28.3875,31.3887,30.9498,31.9399
"P21499","rnr",28.847,29.256,28.7141,29.2317,28.635,28.8966,29.119,29.1835,29.3106,28.8939,28.962,28.5581,29.093,28.9583,29.4219
"P21507","srmB",27.2163,27.0721,26.7501,27.0735,27.1917,27.868,27.1932,27.0426,26.9581,27.1757,27.2982,27.2625,27.3852,27.4041,27.3862
"P21513","rne",28.1127,28.3942,28.3605,27.1476,27.7551,27.2062,27.4408,27.5944,27.7487,27.7981,28.4455,28.1874,26.7869,25.9508,28.0313
"P21599","pykA",30.367,30.7653,30.0003,30.41,30.1409,30.5152,30.4786,30.7766,30.3793,30.713,30.6005,30.7299,30.7026,30.9895,30.8593
"P21888","cysS",27.504,27.7417,27.8932,27.3081,27.3872,27.1455,27.801,27.4478,26.4508,28.282,28.1816,28.1357,27.668,27.4727,28.2053
"P21889","aspS",30.601,30.9124,30.3151,30.8418,29.9806,30.5333,30.8019,30.8372,30.5991,30.8128,30.9396,31.158,30.6811,30.9361,30.8621
"P22106","asnB",28.0768,28.1894,28.106,28.1449,27.8228,28.1523,28.2357,28.3748,28.2327,27.9295,28.3755,28.1379,28.103,28.4237,28.7158
"P22188","murE",25.6952,25.9835,25.9039,24.4863,27.178,24.6375,27.4319,26.1273,24.767,27.0191,26.9988,26.3329,26.0349,26.8342,27.1543
"P22255","cysQ",28.3949,28.3699,28.2096,28.071,28.6374,28.0075,28.2896,27.7093,27.9213,27.1098,27.6302,27.8808,27.5801,27.8361,28.5952
"P22256","gabT",29.6136,30.0687,28.989,28.4914,28.6425,28.923,29.6026,29.4008,30.1166,26.3297,28.7727,29.4418,30.1051,30.3198,30.2017
"P22259","pckA",32.8713,32.6947,32.4377,32.4019,32.188,32.5641,32.7694,32.3548,32.4179,32.7073,32.8504,33.3606,32.7264,32.6218,32.5775
"P22333","add",28.0417,28.4991,28.4584,29.1414,29.3247,29.4132,29.5932,29.4788,29.4781,28.4833,29.1398,29.5563,27.8999,29.2709,29.7036
"P22523","mukB",27.4993,26.7675,27.7201,27.8,28.2211,28.5785,27.9471,27.9982,28.0377,28.1672,27.4367,27.3541,27.68,26.6975,27.9682
"P22524","mukE",25.8546,27.3038,26.4431,26.5872,24.2872,26.6227,26.724,26.6877,27.3198,26.9549,26.6736,26.982,26.3707,26.8931,27.1611
"P22564","rihC",28.1214,28.8664,27.5112,28.277,26.8065,28.6604,29.3877,29.3538,28.962,29.2419,28.944,28.6114,27.9127,29.0986,29.3235
"P23003","trmA",25.2349,24.7168,24.5614,24.6375,24.2138,25.1877,24.383,24.9523,24.9669,25.21,25.2116,24.5185,24.4784,25.4828,25.9071
"P23538","ppsA",27.6946,27.2917,27.3035,27.8249,27.7867,27.3459,27.4221,27.3375,26.2923,26.432,27.8379,27.5461,27.0049,26.3539,26.4775
"P23721","serC",28.8893,29.0947,28.809,29.1015,28.5915,29.2278,29.2108,28.9527,28.8331,29.2122,29.2179,28.8219,28.2951,28.9875,29.2092
